Unnamed: 0,date,crime_rate,state,crime_rate_filled
0,1985-01-01,296.58,Alabama,296.58
0,1985-01-01,296.58,Alabama,296.58
1,1985-02-01,261.86,Alabama,261.86
1,1985-02-01,261.86,Alabama,261.86
2,1985-03-01,288.37,Alabama,288.37
2,1985-03-01,288.37,Alabama,288.37
3,1985-04-01,265.32,Alabama,265.32
3,1985-04-01,265.32,Alabama,265.32
4,1985-05-01,281.24,Alabama,281.24
4,1985-05-01,281.24,Alabama,281.24
5,1985-06-01,293.79,Alabama,293.79
5,1985-06-01,293.79,Alabama,293.79
6,1985-07-01,328.76,Alabama,328.76
6,1985-07-01,328.76,Alabama,328.76
7,1985-08-01,326.72,Alabama,326.72
7,1985-08-01,326.72,Alabama,326.72
8,1985-09-01,294.49,Alabama,294.49
8,1985-09-01,294.49,Alabama,294.49
9,1985-10-01,319.99,Alabama,319.99
9,1985-10-01,319.99,Alabama,319.99
10,1985-11-01,295.97,Alabama,295.97
10,1985-11-01,295.97,Alabama,295.97
11,1985-12-01,300.18,Alabama,300.18
11,1985-12-01,300.18,Alabama,300.18
12,1986-01-01,313.51,Alabama,313.51
12,1986-01-01,313.51,Alabama,313.51
13,1986-02-01,290.72,Alabama,290.72
13,1986-02-01,290.72,Alabama,290.72
14,1986-03-01,311.88,Alabama,311.88
14,1986-03-01,311.88,Alabama,311.88
15,1986-04-01,290.23,Alabama,290.23
15,1986-04-01,290.23,Alabama,290.23
16,1986-05-01,307.93,Alabama,307.93
16,1986-05-01,307.93,Alabama,307.93
17,1986-06-01,313.62,Alabama,313.62
17,1986-06-01,313.62,Alabama,313.62
18,1986-07-01,342.11,Alabama,342.11
18,1986-07-01,342.11,Alabama,342.11
19,1986-08-01,345.48,Alabama,345.48
19,1986-08-01,345.48,Alabama,345.48
20,1986-09-01,334.38,Alabama,334.38
20,1986-09-01,334.38,Alabama,334.38
21,1986-10-01,326.67,Alabama,326.67
21,1986-10-01,326.67,Alabama,326.67
22,1986-11-01,307.34,Alabama,307.34
22,1986-11-01,307.34,Alabama,307.34
23,1986-12-01,322.49,Alabama,322.49
23,1986-12-01,322.49,Alabama,322.49
24,1987-01-01,333.24,Alabama,333.24
24,1987-01-01,333.24,Alabama,333.24
25,1987-02-01,317.37,Alabama,317.37
25,1987-02-01,317.37,Alabama,317.37
26,1987-03-01,335.07,Alabama,335.07
26,1987-03-01,335.07,Alabama,335.07
27,1987-04-01,301.75,Alabama,301.75
27,1987-04-01,301.75,Alabama,301.75
28,1987-05-01,315.56,Alabama,315.56
28,1987-05-01,315.56,Alabama,315.56
29,1987-06-01,322.5,Alabama,322.5
29,1987-06-01,322.5,Alabama,322.5
30,1987-07-01,357.37,Alabama,357.37
30,1987-07-01,357.37,Alabama,357.37
31,1987-08-01,368.18,Alabama,368.18
31,1987-08-01,368.18,Alabama,368.18
32,1987-09-01,338.88,Alabama,338.88
32,1987-09-01,338.88,Alabama,338.88
33,1987-10-01,343.27,Alabama,343.27
33,1987-10-01,343.27,Alabama,343.27
34,1987-11-01,326.82,Alabama,326.82
34,1987-11-01,326.82,Alabama,326.82
35,1987-12-01,351.3,Alabama,351.3
35,1987-12-01,351.3,Alabama,351.3
36,1988-01-01,316.8,Alabama,316.8
36,1988-01-01,316.8,Alabama,316.8
37,1988-02-01,342.47,Alabama,342.47
37,1988-02-01,342.47,Alabama,342.47
38,1988-03-01,305.26,Alabama,305.26
38,1988-03-01,305.26,Alabama,305.26
39,1988-04-01,283.22,Alabama,283.22
39,1988-04-01,283.22,Alabama,283.22
40,1988-05-01,307.33,Alabama,307.33
40,1988-05-01,307.33,Alabama,307.33
41,1988-06-01,327.21,Alabama,327.21
41,1988-06-01,327.21,Alabama,327.21
42,1988-07-01,369.42,Alabama,369.42
42,1988-07-01,369.42,Alabama,369.42
43,1988-08-01,403.33,Alabama,403.33
43,1988-08-01,403.33,Alabama,403.33
44,1988-09-01,364.89,Alabama,364.89
44,1988-09-01,364.89,Alabama,364.89
45,1988-10-01,330.63,Alabama,330.63
45,1988-10-01,330.63,Alabama,330.63
46,1988-11-01,318.9,Alabama,318.9
46,1988-11-01,318.9,Alabama,318.9
47,1988-12-01,354.86,Alabama,354.86
47,1988-12-01,354.86,Alabama,354.86
48,1989-01-01,370.46,Alabama,370.46
48,1989-01-01,370.46,Alabama,370.46
49,1989-02-01,314.61,Alabama,314.61
49,1989-02-01,314.61,Alabama,314.61
50,1989-03-01,339.49,Alabama,339.49
50,1989-03-01,339.49,Alabama,339.49
51,1989-04-01,327.63,Alabama,327.63
51,1989-04-01,327.63,Alabama,327.63
52,1989-05-01,365.76,Alabama,365.76
52,1989-05-01,365.76,Alabama,365.76
53,1989-06-01,375.75,Alabama,375.75
53,1989-06-01,375.75,Alabama,375.75
54,1989-07-01,391.14,Alabama,391.14
54,1989-07-01,391.14,Alabama,391.14
55,1989-08-01,390.72,Alabama,390.72
55,1989-08-01,390.72,Alabama,390.72
56,1989-09-01,353.56,Alabama,353.56
56,1989-09-01,353.56,Alabama,353.56
57,1989-10-01,326.99,Alabama,326.99
57,1989-10-01,326.99,Alabama,326.99
58,1989-11-01,314.57,Alabama,314.57
58,1989-11-01,314.57,Alabama,314.57
59,1989-12-01,321.78,Alabama,321.78
59,1989-12-01,321.78,Alabama,321.78
60,1990-01-01,160.54,Alabama,160.54
60,1990-01-01,160.54,Alabama,160.54
61,1990-02-01,147.36,Alabama,147.36
61,1990-02-01,147.36,Alabama,147.36
62,1990-03-01,154.25,Alabama,154.25
62,1990-03-01,154.25,Alabama,154.25
63,1990-04-01,155.81,Alabama,155.81
63,1990-04-01,155.81,Alabama,155.81
64,1990-05-01,158.49,Alabama,158.49
64,1990-05-01,158.49,Alabama,158.49
65,1990-06-01,158.59,Alabama,158.59
65,1990-06-01,158.59,Alabama,158.59
66,1990-07-01,172.36,Alabama,172.36
66,1990-07-01,172.36,Alabama,172.36
67,1990-08-01,173.41,Alabama,173.41
67,1990-08-01,173.41,Alabama,173.41
68,1990-09-01,161.64,Alabama,161.64
68,1990-09-01,161.64,Alabama,161.64
69,1990-10-01,169.98,Alabama,169.98
69,1990-10-01,169.98,Alabama,169.98
70,1990-11-01,159.39,Alabama,159.39
70,1990-11-01,159.39,Alabama,159.39
71,1990-12-01,2549.75,Alabama,2549.75
71,1990-12-01,2549.75,Alabama,2549.75
72,1991-01-01,27.26,Alabama,27.26
72,1991-01-01,27.26,Alabama,27.26
73,1991-02-01,23.11,Alabama,23.11
73,1991-02-01,23.11,Alabama,23.11
74,1991-03-01,440.05,Alabama,440.05
74,1991-03-01,440.05,Alabama,440.05
75,1991-04-01,28.93,Alabama,28.93
75,1991-04-01,28.93,Alabama,28.93
76,1991-05-01,32.71,Alabama,32.71
76,1991-05-01,32.71,Alabama,32.71
77,1991-06-01,435.18,Alabama,435.18
77,1991-06-01,435.18,Alabama,435.18
78,1991-07-01,0.0,Alabama,0.0
78,1991-07-01,0.0,Alabama,0.0
79,1991-08-01,0.0,Alabama,0.0
79,1991-08-01,0.0,Alabama,0.0
80,1991-09-01,445.38,Alabama,445.38
80,1991-09-01,445.38,Alabama,445.38
81,1991-10-01,0.0,Alabama,0.0
81,1991-10-01,0.0,Alabama,0.0
82,1991-11-01,0.0,Alabama,0.0
82,1991-11-01,0.0,Alabama,0.0
83,1991-12-01,3082.15,Alabama,3082.15
83,1991-12-01,3082.15,Alabama,3082.15
84,1992-01-01,1.49,Alabama,1.49
84,1992-01-01,1.49,Alabama,1.49
85,1992-02-01,1.79,Alabama,1.79
85,1992-02-01,1.79,Alabama,1.79
86,1992-03-01,491.02,Alabama,491.02
86,1992-03-01,491.02,Alabama,491.02
87,1992-04-01,1.76,Alabama,1.76
87,1992-04-01,1.76,Alabama,1.76
88,1992-05-01,2.54,Alabama,2.54
88,1992-05-01,2.54,Alabama,2.54
89,1992-06-01,488.84,Alabama,488.84
89,1992-06-01,488.84,Alabama,488.84
90,1992-07-01,2.3,Alabama,2.3
90,1992-07-01,2.3,Alabama,2.3
91,1992-08-01,2.06,Alabama,2.06
91,1992-08-01,2.06,Alabama,2.06
92,1992-09-01,497.97,Alabama,497.97
92,1992-09-01,497.97,Alabama,497.97
93,1992-10-01,1.99,Alabama,1.99
93,1992-10-01,1.99,Alabama,1.99
94,1992-11-01,1.55,Alabama,1.55
94,1992-11-01,1.55,Alabama,1.55
95,1992-12-01,2791.73,Alabama,2791.73
95,1992-12-01,2791.73,Alabama,2791.73
96,1993-01-01,175.68,Alabama,175.68
96,1993-01-01,175.68,Alabama,175.68
97,1993-02-01,141.62,Alabama,141.62
97,1993-02-01,141.62,Alabama,141.62
98,1993-03-01,465.13,Alabama,465.13
98,1993-03-01,465.13,Alabama,465.13
99,1993-04-01,171.42,Alabama,171.42
99,1993-04-01,171.42,Alabama,171.42
100,1993-05-01,180.05,Alabama,180.05
100,1993-05-01,180.05,Alabama,180.05
101,1993-06-01,497.5,Alabama,497.5
101,1993-06-01,497.5,Alabama,497.5
102,1993-07-01,300.06,Alabama,300.06
102,1993-07-01,300.06,Alabama,300.06
103,1993-08-01,293.65,Alabama,293.65
103,1993-08-01,293.65,Alabama,293.65
104,1993-09-01,254.27,Alabama,254.27
104,1993-09-01,254.27,Alabama,254.27
105,1993-10-01,249.86,Alabama,249.86
105,1993-10-01,249.86,Alabama,249.86
106,1993-11-01,284.07,Alabama,284.07
106,1993-11-01,284.07,Alabama,284.07
107,1993-12-01,2646.54,Alabama,2646.54
107,1993-12-01,2646.54,Alabama,2646.54
108,1994-01-01,263.56,Alabama,263.56
108,1994-01-01,263.56,Alabama,263.56
109,1994-02-01,267.86,Alabama,267.86
109,1994-02-01,267.86,Alabama,267.86
110,1994-03-01,256.96,Alabama,256.96
110,1994-03-01,256.96,Alabama,256.96
111,1994-04-01,265.5,Alabama,265.5
111,1994-04-01,265.5,Alabama,265.5
112,1994-05-01,274.49,Alabama,274.49
112,1994-05-01,274.49,Alabama,274.49
113,1994-06-01,267.88,Alabama,267.88
113,1994-06-01,267.88,Alabama,267.88
114,1994-07-01,263.86,Alabama,263.86
114,1994-07-01,263.86,Alabama,263.86
115,1994-08-01,273.72,Alabama,273.72
115,1994-08-01,273.72,Alabama,273.72
116,1994-09-01,284.05,Alabama,284.05
116,1994-09-01,284.05,Alabama,284.05
117,1994-10-01,271.75,Alabama,271.75
117,1994-10-01,271.75,Alabama,271.75
118,1994-11-01,286.42,Alabama,286.42
118,1994-11-01,286.42,Alabama,286.42
119,1994-12-01,2646.6,Alabama,2646.6
119,1994-12-01,2646.6,Alabama,2646.6
120,1995-01-01,181.37,Alabama,181.37
120,1995-01-01,181.37,Alabama,181.37
121,1995-02-01,180.98,Alabama,180.98
121,1995-02-01,180.98,Alabama,180.98
122,1995-03-01,370.71,Alabama,370.71
122,1995-03-01,370.71,Alabama,370.71
123,1995-04-01,176.56,Alabama,176.56
123,1995-04-01,176.56,Alabama,176.56
124,1995-05-01,184.34,Alabama,184.34
124,1995-05-01,184.34,Alabama,184.34
125,1995-06-01,361.38,Alabama,361.38
125,1995-06-01,361.38,Alabama,361.38
126,1995-07-01,268.37,Alabama,268.37
126,1995-07-01,268.37,Alabama,268.37
127,1995-08-01,467.2,Alabama,467.2
127,1995-08-01,467.2,Alabama,467.2
128,1995-09-01,240.22,Alabama,240.22
128,1995-09-01,240.22,Alabama,240.22
129,1995-10-01,251.65,Alabama,251.65
129,1995-10-01,251.65,Alabama,251.65
130,1995-11-01,254.31,Alabama,254.31
130,1995-11-01,254.31,Alabama,254.31
131,1995-12-01,2715.9,Alabama,2715.9
131,1995-12-01,2715.9,Alabama,2715.9
132,1996-01-01,140.82,Alabama,140.82
132,1996-01-01,140.82,Alabama,140.82
133,1996-02-01,140.31,Alabama,140.31
133,1996-02-01,140.31,Alabama,140.31
134,1996-03-01,139.67,Alabama,139.67
134,1996-03-01,139.67,Alabama,139.67
135,1996-04-01,140.99,Alabama,140.99
135,1996-04-01,140.99,Alabama,140.99
136,1996-05-01,142.5,Alabama,142.5
136,1996-05-01,142.5,Alabama,142.5
137,1996-06-01,141.47,Alabama,141.47
137,1996-06-01,141.47,Alabama,141.47
138,1996-07-01,141.39,Alabama,141.39
138,1996-07-01,141.39,Alabama,141.39
139,1996-08-01,141.92,Alabama,141.92
139,1996-08-01,141.92,Alabama,141.92
140,1996-09-01,140.63,Alabama,140.63
140,1996-09-01,140.63,Alabama,140.63
141,1996-10-01,141.18,Alabama,141.18
141,1996-10-01,141.18,Alabama,141.18
142,1996-11-01,140.23,Alabama,140.23
142,1996-11-01,140.23,Alabama,140.23
143,1996-12-01,2758.13,Alabama,2758.13
143,1996-12-01,2758.13,Alabama,2758.13
144,1997-01-01,7.77,Alabama,7.77
144,1997-01-01,7.77,Alabama,7.77
145,1997-02-01,6.4,Alabama,6.4
145,1997-02-01,6.4,Alabama,6.4
146,1997-03-01,7.02,Alabama,7.02
146,1997-03-01,7.02,Alabama,7.02
147,1997-04-01,7.11,Alabama,7.11
147,1997-04-01,7.11,Alabama,7.11
148,1997-05-01,7.38,Alabama,7.38
148,1997-05-01,7.38,Alabama,7.38
149,1997-06-01,637.61,Alabama,637.61
149,1997-06-01,637.61,Alabama,637.61
150,1997-07-01,9.2,Alabama,9.2
150,1997-07-01,9.2,Alabama,9.2
151,1997-08-01,7.33,Alabama,7.33
151,1997-08-01,7.33,Alabama,7.33
152,1997-09-01,8.05,Alabama,8.05
152,1997-09-01,8.05,Alabama,8.05
153,1997-10-01,8.28,Alabama,8.28
153,1997-10-01,8.28,Alabama,8.28
154,1997-11-01,6.87,Alabama,6.87
154,1997-11-01,6.87,Alabama,6.87
155,1997-12-01,3768.2,Alabama,3768.2
155,1997-12-01,3768.2,Alabama,3768.2
156,1998-01-01,43.17,Alabama,43.17
156,1998-01-01,43.17,Alabama,43.17
157,1998-02-01,36.81,Alabama,36.81
157,1998-02-01,36.81,Alabama,36.81
158,1998-03-01,41.06,Alabama,41.06
158,1998-03-01,41.06,Alabama,41.06
159,1998-04-01,39.32,Alabama,39.32
159,1998-04-01,39.32,Alabama,39.32
160,1998-05-01,41.32,Alabama,41.32
160,1998-05-01,41.32,Alabama,41.32
161,1998-06-01,562.61,Alabama,562.61
161,1998-06-01,562.61,Alabama,562.61
162,1998-07-01,42.6,Alabama,42.6
162,1998-07-01,42.6,Alabama,42.6
163,1998-08-01,42.38,Alabama,42.38
163,1998-08-01,42.38,Alabama,42.38
164,1998-09-01,39.87,Alabama,39.87
164,1998-09-01,39.87,Alabama,39.87
165,1998-10-01,36.0,Alabama,36.0
165,1998-10-01,36.0,Alabama,36.0
166,1998-11-01,33.98,Alabama,33.98
166,1998-11-01,33.98,Alabama,33.98
167,1998-12-01,3069.44,Alabama,3069.44
167,1998-12-01,3069.44,Alabama,3069.44
168,1999-01-01,5.79,Alabama,5.79
168,1999-01-01,5.79,Alabama,5.79
169,1999-02-01,5.5,Alabama,5.5
169,1999-02-01,5.5,Alabama,5.5
170,1999-03-01,5.64,Alabama,5.64
170,1999-03-01,5.64,Alabama,5.64
171,1999-04-01,6.8,Alabama,6.8
171,1999-04-01,6.8,Alabama,6.8
172,1999-05-01,5.84,Alabama,5.84
172,1999-05-01,5.84,Alabama,5.84
173,1999-06-01,6.22,Alabama,6.22
173,1999-06-01,6.22,Alabama,6.22
174,1999-07-01,6.39,Alabama,6.39
174,1999-07-01,6.39,Alabama,6.39
175,1999-08-01,7.81,Alabama,7.81
175,1999-08-01,7.81,Alabama,7.81
176,1999-09-01,7.52,Alabama,7.52
176,1999-09-01,7.52,Alabama,7.52
177,1999-10-01,6.56,Alabama,6.56
177,1999-10-01,6.56,Alabama,6.56
178,1999-11-01,6.8,Alabama,6.8
178,1999-11-01,6.8,Alabama,6.8
179,1999-12-01,3883.47,Alabama,3883.47
179,1999-12-01,3883.47,Alabama,3883.47
180,2000-01-01,6.06,Alabama,6.06
180,2000-01-01,6.06,Alabama,6.06
181,2000-02-01,6.53,Alabama,6.53
181,2000-02-01,6.53,Alabama,6.53
182,2000-03-01,6.7,Alabama,6.7
182,2000-03-01,6.7,Alabama,6.7
183,2000-04-01,5.7,Alabama,5.7
183,2000-04-01,5.7,Alabama,5.7
184,2000-05-01,7.19,Alabama,7.19
184,2000-05-01,7.19,Alabama,7.19
185,2000-06-01,828.44,Alabama,828.44
185,2000-06-01,828.44,Alabama,828.44
186,2000-07-01,6.74,Alabama,6.74
186,2000-07-01,6.74,Alabama,6.74
187,2000-08-01,7.36,Alabama,7.36
187,2000-08-01,7.36,Alabama,7.36
188,2000-09-01,5.96,Alabama,5.96
188,2000-09-01,5.96,Alabama,5.96
189,2000-10-01,5.26,Alabama,5.26
189,2000-10-01,5.26,Alabama,5.26
190,2000-11-01,5.65,Alabama,5.65
190,2000-11-01,5.65,Alabama,5.65
191,2000-12-01,3349.18,Alabama,3349.18
191,2000-12-01,3349.18,Alabama,3349.18
192,2001-01-01,6.31,Alabama,6.31
192,2001-01-01,6.31,Alabama,6.31
193,2001-02-01,4.55,Alabama,4.55
193,2001-02-01,4.55,Alabama,4.55
194,2001-03-01,5.88,Alabama,5.88
194,2001-03-01,5.88,Alabama,5.88
195,2001-04-01,7.47,Alabama,7.47
195,2001-04-01,7.47,Alabama,7.47
196,2001-05-01,6.16,Alabama,6.16
196,2001-05-01,6.16,Alabama,6.16
197,2001-06-01,678.6,Alabama,678.6
197,2001-06-01,678.6,Alabama,678.6
198,2001-07-01,6.32,Alabama,6.32
198,2001-07-01,6.32,Alabama,6.32
199,2001-08-01,6.29,Alabama,6.29
199,2001-08-01,6.29,Alabama,6.29
200,2001-09-01,6.68,Alabama,6.68
200,2001-09-01,6.68,Alabama,6.68
201,2001-10-01,6.15,Alabama,6.15
201,2001-10-01,6.15,Alabama,6.15
202,2001-11-01,6.13,Alabama,6.13
202,2001-11-01,6.13,Alabama,6.13
203,2001-12-01,3210.62,Alabama,3210.62
203,2001-12-01,3210.62,Alabama,3210.62
204,2002-01-01,5.43,Alabama,5.43
204,2002-01-01,5.43,Alabama,5.43
205,2002-02-01,4.16,Alabama,4.16
205,2002-02-01,4.16,Alabama,4.16
206,2002-03-01,5.29,Alabama,5.29
206,2002-03-01,5.29,Alabama,5.29
207,2002-04-01,5.37,Alabama,5.37
207,2002-04-01,5.37,Alabama,5.37
208,2002-05-01,6.81,Alabama,6.81
208,2002-05-01,6.81,Alabama,6.81
209,2002-06-01,745.86,Alabama,745.86
209,2002-06-01,745.86,Alabama,745.86
210,2002-07-01,6.11,Alabama,6.11
210,2002-07-01,6.11,Alabama,6.11
211,2002-08-01,6.66,Alabama,6.66
211,2002-08-01,6.66,Alabama,6.66
212,2002-09-01,6.67,Alabama,6.67
212,2002-09-01,6.67,Alabama,6.67
213,2002-10-01,5.76,Alabama,5.76
213,2002-10-01,5.76,Alabama,5.76
214,2002-11-01,4.34,Alabama,4.34
214,2002-11-01,4.34,Alabama,4.34
215,2002-12-01,3307.62,Alabama,3307.62
215,2002-12-01,3307.62,Alabama,3307.62
216,2003-01-01,5.31,Alabama,5.31
216,2003-01-01,5.31,Alabama,5.31
217,2003-02-01,4.38,Alabama,4.38
217,2003-02-01,4.38,Alabama,4.38
218,2003-03-01,6.09,Alabama,6.09
218,2003-03-01,6.09,Alabama,6.09
219,2003-04-01,6.11,Alabama,6.11
219,2003-04-01,6.11,Alabama,6.11
220,2003-05-01,5.7,Alabama,5.7
220,2003-05-01,5.7,Alabama,5.7
221,2003-06-01,738.12,Alabama,738.12
221,2003-06-01,738.12,Alabama,738.12
222,2003-07-01,5.53,Alabama,5.53
222,2003-07-01,5.53,Alabama,5.53
223,2003-08-01,6.23,Alabama,6.23
223,2003-08-01,6.23,Alabama,6.23
224,2003-09-01,4.62,Alabama,4.62
224,2003-09-01,4.62,Alabama,4.62
225,2003-10-01,5.58,Alabama,5.58
225,2003-10-01,5.58,Alabama,5.58
226,2003-11-01,5.07,Alabama,5.07
226,2003-11-01,5.07,Alabama,5.07
227,2003-12-01,3375.1,Alabama,3375.1
227,2003-12-01,3375.1,Alabama,3375.1
228,2004-01-01,5.8,Alabama,5.8
228,2004-01-01,5.8,Alabama,5.8
229,2004-02-01,5.33,Alabama,5.33
229,2004-02-01,5.33,Alabama,5.33
230,2004-03-01,6.0,Alabama,6.0
230,2004-03-01,6.0,Alabama,6.0
231,2004-04-01,6.29,Alabama,6.29
231,2004-04-01,6.29,Alabama,6.29
232,2004-05-01,5.65,Alabama,5.65
232,2004-05-01,5.65,Alabama,5.65
233,2004-06-01,664.28,Alabama,664.28
233,2004-06-01,664.28,Alabama,664.28
234,2004-07-01,5.96,Alabama,5.96
234,2004-07-01,5.96,Alabama,5.96
235,2004-08-01,6.37,Alabama,6.37
235,2004-08-01,6.37,Alabama,6.37
236,2004-09-01,6.12,Alabama,6.12
236,2004-09-01,6.12,Alabama,6.12
237,2004-10-01,5.22,Alabama,5.22
237,2004-10-01,5.22,Alabama,5.22
238,2004-11-01,11.53,Alabama,11.53
238,2004-11-01,11.53,Alabama,11.53
239,2004-12-01,3329.59,Alabama,3329.59
239,2004-12-01,3329.59,Alabama,3329.59
240,2005-01-01,5.74,Alabama,5.74
240,2005-01-01,5.74,Alabama,5.74
241,2005-02-01,5.22,Alabama,5.22
241,2005-02-01,5.22,Alabama,5.22
242,2005-03-01,5.93,Alabama,5.93
242,2005-03-01,5.93,Alabama,5.93
243,2005-04-01,6.57,Alabama,6.57
243,2005-04-01,6.57,Alabama,6.57
244,2005-05-01,6.05,Alabama,6.05
244,2005-05-01,6.05,Alabama,6.05
245,2005-06-01,790.28,Alabama,790.28
245,2005-06-01,790.28,Alabama,790.28
246,2005-07-01,7.94,Alabama,7.94
246,2005-07-01,7.94,Alabama,7.94
247,2005-08-01,6.65,Alabama,6.65
247,2005-08-01,6.65,Alabama,6.65
248,2005-09-01,4.51,Alabama,4.51
248,2005-09-01,4.51,Alabama,4.51
249,2005-10-01,4.47,Alabama,4.47
249,2005-10-01,4.47,Alabama,4.47
250,2005-11-01,6.34,Alabama,6.34
250,2005-11-01,6.34,Alabama,6.34
251,2005-12-01,3280.07,Alabama,3280.07
251,2005-12-01,3280.07,Alabama,3280.07
252,2006-01-01,14.25,Alabama,14.25
252,2006-01-01,14.25,Alabama,14.25
253,2006-02-01,9.18,Alabama,9.18
253,2006-02-01,9.18,Alabama,9.18
254,2006-03-01,12.33,Alabama,12.33
254,2006-03-01,12.33,Alabama,12.33
255,2006-04-01,11.94,Alabama,11.94
255,2006-04-01,11.94,Alabama,11.94
256,2006-05-01,12.23,Alabama,12.23
256,2006-05-01,12.23,Alabama,12.23
257,2006-06-01,793.84,Alabama,793.84
257,2006-06-01,793.84,Alabama,793.84
258,2006-07-01,14.39,Alabama,14.39
258,2006-07-01,14.39,Alabama,14.39
259,2006-08-01,12.36,Alabama,12.36
259,2006-08-01,12.36,Alabama,12.36
260,2006-09-01,12.91,Alabama,12.91
260,2006-09-01,12.91,Alabama,12.91
261,2006-10-01,11.48,Alabama,11.48
261,2006-10-01,11.48,Alabama,11.48
262,2006-11-01,13.06,Alabama,13.06
262,2006-11-01,13.06,Alabama,13.06
263,2006-12-01,2834.17,Alabama,2834.17
263,2006-12-01,2834.17,Alabama,2834.17
264,2007-01-01,9.73,Alabama,9.73
264,2007-01-01,9.73,Alabama,9.73
265,2007-02-01,8.9,Alabama,8.9
265,2007-02-01,8.9,Alabama,8.9
266,2007-03-01,10.42,Alabama,10.42
266,2007-03-01,10.42,Alabama,10.42
267,2007-04-01,9.13,Alabama,9.13
267,2007-04-01,9.13,Alabama,9.13
268,2007-05-01,10.25,Alabama,10.25
268,2007-05-01,10.25,Alabama,10.25
269,2007-06-01,703.49,Alabama,703.49
269,2007-06-01,703.49,Alabama,703.49
270,2007-07-01,10.69,Alabama,10.69
270,2007-07-01,10.69,Alabama,10.69
271,2007-08-01,10.36,Alabama,10.36
271,2007-08-01,10.36,Alabama,10.36
272,2007-09-01,9.95,Alabama,9.95
272,2007-09-01,9.95,Alabama,9.95
273,2007-10-01,10.01,Alabama,10.01
273,2007-10-01,10.01,Alabama,10.01
274,2007-11-01,9.97,Alabama,9.97
274,2007-11-01,9.97,Alabama,9.97
275,2007-12-01,2929.52,Alabama,2929.52
275,2007-12-01,2929.52,Alabama,2929.52
276,2008-01-01,9.11,Alabama,9.11
276,2008-01-01,9.11,Alabama,9.11
277,2008-02-01,7.52,Alabama,7.52
277,2008-02-01,7.52,Alabama,7.52
278,2008-03-01,9.89,Alabama,9.89
278,2008-03-01,9.89,Alabama,9.89
279,2008-04-01,9.61,Alabama,9.61
279,2008-04-01,9.61,Alabama,9.61
280,2008-05-01,10.35,Alabama,10.35
280,2008-05-01,10.35,Alabama,10.35
281,2008-06-01,635.03,Alabama,635.03
281,2008-06-01,635.03,Alabama,635.03
282,2008-07-01,10.22,Alabama,10.22
282,2008-07-01,10.22,Alabama,10.22
283,2008-08-01,10.64,Alabama,10.64
283,2008-08-01,10.64,Alabama,10.64
284,2008-09-01,10.21,Alabama,10.21
284,2008-09-01,10.21,Alabama,10.21
285,2008-10-01,9.31,Alabama,9.31
285,2008-10-01,9.31,Alabama,9.31
286,2008-11-01,9.21,Alabama,9.21
286,2008-11-01,9.21,Alabama,9.21
287,2008-12-01,3233.84,Alabama,3233.84
287,2008-12-01,3233.84,Alabama,3233.84
288,2009-01-01,7.73,Alabama,7.73
288,2009-01-01,7.73,Alabama,7.73
289,2009-02-01,7.03,Alabama,7.03
289,2009-02-01,7.03,Alabama,7.03
290,2009-03-01,8.31,Alabama,8.31
290,2009-03-01,8.31,Alabama,8.31
291,2009-04-01,7.76,Alabama,7.76
291,2009-04-01,7.76,Alabama,7.76
292,2009-05-01,10.01,Alabama,10.01
292,2009-05-01,10.01,Alabama,10.01
293,2009-06-01,558.62,Alabama,558.62
293,2009-06-01,558.62,Alabama,558.62
294,2009-07-01,10.15,Alabama,10.15
294,2009-07-01,10.15,Alabama,10.15
295,2009-08-01,9.02,Alabama,9.02
295,2009-08-01,9.02,Alabama,9.02
296,2009-09-01,8.25,Alabama,8.25
296,2009-09-01,8.25,Alabama,8.25
297,2009-10-01,8.84,Alabama,8.84
297,2009-10-01,8.84,Alabama,8.84
298,2009-11-01,4.28,Alabama,4.28
298,2009-11-01,4.28,Alabama,4.28
299,2009-12-01,3151.43,Alabama,3151.43
299,2009-12-01,3151.43,Alabama,3151.43
300,2010-01-01,4.42,Alabama,4.42
300,2010-01-01,4.42,Alabama,4.42
301,2010-02-01,3.61,Alabama,3.61
301,2010-02-01,3.61,Alabama,3.61
302,2010-03-01,4.67,Alabama,4.67
302,2010-03-01,4.67,Alabama,4.67
303,2010-04-01,5.26,Alabama,5.26
303,2010-04-01,5.26,Alabama,5.26
304,2010-05-01,6.95,Alabama,6.95
304,2010-05-01,6.95,Alabama,6.95
305,2010-06-01,559.56,Alabama,559.56
305,2010-06-01,559.56,Alabama,559.56
306,2010-07-01,6.49,Alabama,6.49
306,2010-07-01,6.49,Alabama,6.49
307,2010-08-01,5.38,Alabama,5.38
307,2010-08-01,5.38,Alabama,5.38
308,2010-09-01,5.93,Alabama,5.93
308,2010-09-01,5.93,Alabama,5.93
309,2010-10-01,5.65,Alabama,5.65
309,2010-10-01,5.65,Alabama,5.65
310,2010-11-01,5.3,Alabama,5.3
310,2010-11-01,5.3,Alabama,5.3
311,2010-12-01,2834.72,Alabama,2834.72
311,2010-12-01,2834.72,Alabama,2834.72
312,2011-01-01,246.37,Alabama,246.37
312,2011-01-01,246.37,Alabama,246.37
313,2011-02-01,208.79,Alabama,208.79
313,2011-02-01,208.79,Alabama,208.79
314,2011-03-01,258.35,Alabama,258.35
314,2011-03-01,258.35,Alabama,258.35
315,2011-04-01,276.34,Alabama,276.34
